Room 1:
  Tile: 78  | Grid: ( 0,  0) | Screen: ( 32,   0) | Depth: -16 | Prio: 0
  Tile: 182 | Grid: ( 5, 15) | Screen: (112, 120) | Depth: -16 | Prio: 1
  Tile: 145 | Grid: ( 6,  0) | Screen: (128,   0) | Depth: -16 | Prio: 1
  Tile: 147 | Grid: ( 6,  1) | Screen: (128,   8) | Depth: -16 | Prio: 1
  Tile: 169 | Grid: ( 6,  2) | Screen: (128,  16) | Depth: -16 | Prio: 1
  Tile: 170 | Grid: ( 6,  3) | Screen: (128,  24) | Depth: -16 | Prio: 1
  Tile: 79  | Grid: ( 6,  9) | Screen: (128,  72) | Depth: -16 | Prio: 1
  Tile: 2   | Grid: ( 6, 10) | Screen: (128,  80) | Depth: -16 | Prio: 1
  Tile: 70  | Grid: ( 6, 15) | Screen: (128, 120) | Depth: -16 | Prio: 1
  Tile: 20  | Grid: ( 6, 16) | Screen: (128, 128) | Depth: -16 | Prio: 1
  Tile: 42  | Grid: ( 6, 17) | Screen: (128, 136) | Depth: -16 | Prio: 1
  Tile: 146 | Grid: ( 7,  0) | Screen: (144,   0) | Depth: -16 | Prio: 1
  Tile: 146 | Grid: ( 7,  1) | Screen: (144,   8) | Depth: -16 | Prio: 1
  Tile: 148 | Grid: ( 7,  2) | Screen: (144,  16) | Depth: -16 | Prio: 1
  Tile: 169 | Grid: ( 7,  3) | Screen: (144,  24) | Depth: -16 | Prio: 1
  Tile: 170 | Grid: ( 7,  4) | Screen: (144,  32) | Depth: -16 | Prio: 1
  Tile: 79  | Grid: ( 7, 10) | Screen: (144,  80) | Depth: -16 | Prio: 1
  Tile: 2   | Grid: ( 7, 11) | Screen: (144,  88) | Depth: -16 | Prio: 1
  Tile: 69  | Grid: ( 7, 15) | Screen: (144, 120) | Depth: -16 | Prio: 1
  Tile: 46  | Grid: ( 7, 17) | Screen: (144, 136) | Depth: -16 | Prio: 1
  Tile: 79  | Grid: ( 8, 11) | Screen: (160,  88) | Depth: -16 | Prio: 1
  Tile: 2   | Grid: ( 8, 12) | Screen: (160,  96) | Depth: -16 | Prio: 1
  Tile: 69  | Grid: ( 8, 14) | Screen: (160, 112) | Depth: -16 | Prio: 1
  Tile: 132 | Grid: ( 8, 16) | Screen: (160, 128) | Depth: -16 | Prio: 1
  Tile: 130 | Grid: ( 8, 17) | Screen: (160, 136) | Depth: -16 | Prio: 1
  Tile: 46  | Grid: ( 8, 18) | Screen: (160, 144) | Depth: -16 | Prio: 1
  Tile: 79  | Grid: ( 9, 12) | Screen: (176,  96) | Depth: -16 | Prio: 1
  Tile: 2   | Grid: ( 9, 13) | Screen: (176, 104) | Depth: -16 | Prio: 1
  Tile: 132 | Grid: ( 9, 15) | Screen: (176, 120) | Depth: -16 | Prio: 1
  Tile: 130 | Grid: ( 9, 16) | Screen: (176, 128) | Depth: -16 | Prio: 1
  Tile: 46  | Grid: ( 9, 19) | Screen: (176, 152) | Depth: -16 | Prio: 1
  Tile: 46  | Grid: (10, 13) | Screen: (192, 104) | Depth: -16 | Prio: 1
  Tile: 2   | Grid: (10, 14) | Screen: (192, 112) | Depth: -16 | Prio: 1
  Tile: 130 | Grid: (10, 15) | Screen: (192, 120) | Depth: -16 | Prio: 1
  Tile: 6   | Grid: (10, 16) | Screen: (192, 128) | Depth: -16 | Prio: 1
  Tile: 6   | Grid: (10, 17) | Screen: (192, 136) | Depth: -16 | Prio: 1
  Tile: 2   | Grid: (11, 14) | Screen: (208, 112) | Depth: -16 | Prio: 1
  Tile: 2   | Grid: (11, 15) | Screen: (208, 120) | Depth: -16 | Prio: 1
  Tile: 6   | Grid: (11, 16) | Screen: (208, 128) | Depth: -16 | Prio: 1
  Tile: 2   | Grid: (12, 14) | Screen: (224, 112) | Depth: -16 | Prio: 1
  Tile: 41  | Grid: (12, 15) | Screen: (224, 120) | Depth: -16 | Prio: 1
  Tile: 42  | Grid: (13, 13) | Screen: (240, 104) | Depth: -16 | Prio: 1
  Tile: 41  | Grid: (13, 14) | Screen: (240, 112) | Depth: -16 | Prio: 1
  Tile: 126 | Grid: ( 1,  1) | Screen: ( 48,   8) | Depth: -16 | Prio: 2
  Tile: 170 | Grid: ( 1,  2) | Screen: ( 48,  16) | Depth: -16 | Prio: 2
  Tile: 127 | Grid: ( 1,  3) | Screen: ( 48,  24) | Depth: -16 | Prio: 2
  Tile: 127 | Grid: ( 1,  4) | Screen: ( 48,  32) | Depth: -16 | Prio: 2
  Tile: 128 | Grid: ( 1,  5) | Screen: ( 48,  40) | Depth: -16 | Prio: 2
  Tile: 78  | Grid: ( 1, 14) | Screen: ( 48, 112) | Depth: -16 | Prio: 2
  Tile: 178 | Grid: ( 2, 12) | Screen: ( 64,  96) | Depth: -16 | Prio: 2
  Tile: 79  | Grid: ( 2, 14) | Screen: ( 64, 112) | Depth: -16 | Prio: 2
  Tile: 173 | Grid: ( 4,  8) | Screen: ( 96,  64) | Depth: -16 | Prio: 2
  Tile: 109 | Grid: ( 5,  9) | Screen: (112,  72) | Depth: -16 | Prio: 2
  Tile: 69  | Grid: ( 9, 13) | Screen: (176, 104) | Depth: -16 | Prio: 2
  Tile: 129 | Grid: (10, 13) | Screen: (192, 104) | Depth: -16 | Prio: 2
  Tile: 44  | Grid: (10, 14) | Screen: (192, 112) | Depth: -16 | Prio: 2
  Tile: 90  | Grid: (10, 15) | Screen: (192, 120) | Depth: -16 | Prio: 2
  Tile: 46  | Grid: (11, 14) | Screen: (208, 112) | Depth: -16 | Prio: 2
  Tile: 44  | Grid: (11, 15) | Screen: (208, 120) | Depth: -16 | Prio: 2
  Tile: 42  | Grid: (12, 14) | Screen: (224, 112) | Depth: -16 | Prio: 2
  Tile: 127 | Grid: ( 1,  2) | Screen: ( 48,  16) | Depth: -16 | Prio: 3
  Tile: 131 | Grid: (10, 14) | Screen: (192, 112) | Depth: -16 | Prio: 3
  Tile: 80  | Grid: (11, 15) | Screen: (208, 120) | Depth: -16 | Prio: 3
  Tile: 7   | Grid: ( 6,  4) | Screen: (128,  32) | Depth:  12 | Prio: 0
  Tile: 107 | Grid: ( 6,  5) | Screen: (128,  40) | Depth:  12 | Prio: 0
  Tile: 2   | Grid: ( 6,  6) | Screen: (128,  48) | Depth:  12 | Prio: 0
  Tile: 7   | Grid: ( 7,  5) | Screen: (144,  40) | Depth:  12 | Prio: 0
  Tile: 107 | Grid: ( 7,  6) | Screen: (144,  48) | Depth:  12 | Prio: 0
  Tile: 4   | Grid: ( 8,  0) | Screen: (160,   0) | Depth:  12 | Prio: 0
  Tile: 3   | Grid: ( 8,  1) | Screen: (160,   8) | Depth:  12 | Prio: 0
  Tile: 4   | Grid: ( 8,  2) | Screen: (160,  16) | Depth:  12 | Prio: 0
  Tile: 3   | Grid: ( 8,  3) | Screen: (160,  24) | Depth:  12 | Prio: 0
  Tile: 4   | Grid: ( 8,  4) | Screen: (160,  32) | Depth:  12 | Prio: 0
  Tile: 3   | Grid: ( 8,  5) | Screen: (160,  40) | Depth:  12 | Prio: 0
  Tile: 3   | Grid: ( 9,  0) | Screen: (176,   0) | Depth:  12 | Prio: 0
  Tile: 4   | Grid: ( 9,  1) | Screen: (176,   8) | Depth:  12 | Prio: 0
  Tile: 3   | Grid: ( 9,  2) | Screen: (176,  16) | Depth:  12 | Prio: 0
  Tile: 4   | Grid: ( 9,  3) | Screen: (176,  24) | Depth:  12 | Prio: 0
  Tile: 3   | Grid: ( 9,  4) | Screen: (176,  32) | Depth:  12 | Prio: 0
  Tile: 153 | Grid: (10,  0) | Screen: (192,   0) | Depth:  12 | Prio: 0
  Tile: 152 | Grid: (10,  1) | Screen: (192,   8) | Depth:  12 | Prio: 0
  Tile: 155 | Grid: (10,  2) | Screen: (192,  16) | Depth:  12 | Prio: 0
  Tile: 155 | Grid: (10,  3) | Screen: (192,  24) | Depth:  12 | Prio: 0
  Tile: 155 | Grid: (10,  4) | Screen: (192,  32) | Depth:  12 | Prio: 0
  Tile: 54  | Grid: ( 4,  4) | Screen: ( 96,  32) | Depth:  12 | Prio: 1
  Tile: 55  | Grid: ( 4,  5) | Screen: ( 96,  40) | Depth:  12 | Prio: 1
  Tile: 56  | Grid: ( 4,  6) | Screen: ( 96,  48) | Depth:  12 | Prio: 1
  Tile: 54  | Grid: ( 5,  3) | Screen: (112,  24) | Depth:  12 | Prio: 1
  Tile: 55  | Grid: ( 5,  4) | Screen: (112,  32) | Depth:  12 | Prio: 1
  Tile: 56  | Grid: ( 5,  5) | Screen: (112,  40) | Depth:  12 | Prio: 1
  Tile: 2   | Grid: ( 5,  6) | Screen: (112,  48) | Depth:  12 | Prio: 1
  Tile: 2   | Grid: ( 5,  7) | Screen: (112,  56) | Depth:  12 | Prio: 1
  Tile: 79  | Grid: ( 6,  5) | Screen: (128,  40) | Depth:  12 | Prio: 1
  Tile: 99  | Grid: ( 8,  6) | Screen: (160,  48) | Depth:  12 | Prio: 1
  Tile: 99  | Grid: ( 9,  5) | Screen: (176,  40) | Depth:  12 | Prio: 1
  Tile: 154 | Grid: (10,  5) | Screen: (192,  40) | Depth:  12 | Prio: 1
  Tile: 78  | Grid: ( 5,  5) | Screen: (112,  40) | Depth:  12 | Prio: 2
  Tile: 2   | Grid: ( 6,  7) | Screen: (128,  56) | Depth:  14 | Prio: 0
  Tile: 2   | Grid: ( 6,  8) | Screen: (128,  64) | Depth:  14 | Prio: 0
  Tile: 2   | Grid: ( 7,  7) | Screen: (144,  56) | Depth:  14 | Prio: 0
  Tile: 2   | Grid: ( 7,  8) | Screen: (144,  64) | Depth:  14 | Prio: 0
  Tile: 2   | Grid: ( 7,  9) | Screen: (144,  72) | Depth:  14 | Prio: 0
  Tile: 2   | Grid: ( 8,  9) | Screen: (160,  72) | Depth:  14 | Prio: 0
  Tile: 2   | Grid: ( 8, 10) | Screen: (160,  80) | Depth:  14 | Prio: 0
  Tile: 2   | Grid: ( 9, 10) | Screen: (176,  80) | Depth:  14 | Prio: 0
  Tile: 2   | Grid: ( 9, 11) | Screen: (176,  88) | Depth:  14 | Prio: 0
  Tile: 2   | Grid: (10, 11) | Screen: (192,  88) | Depth:  14 | Prio: 0
  Tile: 2   | Grid: (10, 12) | Screen: (192,  96) | Depth:  14 | Prio: 0
  Tile: 11  | Grid: (11,  0) | Screen: (208,   0) | Depth:  14 | Prio: 0
  Tile: 11  | Grid: (11,  1) | Screen: (208,   8) | Depth:  14 | Prio: 0
  Tile: 11  | Grid: (11,  2) | Screen: (208,  16) | Depth:  14 | Prio: 0
  Tile: 11  | Grid: (11,  3) | Screen: (208,  24) | Depth:  14 | Prio: 0
  Tile: 44  | Grid: (11,  4) | Screen: (208,  32) | Depth:  14 | Prio: 0
  Tile: 79  | Grid: (11, 10) | Screen: (208,  80) | Depth:  14 | Prio: 0
  Tile: 2   | Grid: (11, 11) | Screen: (208,  88) | Depth:  14 | Prio: 0
  Tile: 2   | Grid: (11, 12) | Screen: (208,  96) | Depth:  14 | Prio: 0
  Tile: 79  | Grid: (12, 11) | Screen: (224,  88) | Depth:  14 | Prio: 0
  Tile: 2   | Grid: (12, 12) | Screen: (224,  96) | Depth:  14 | Prio: 0
  Tile: 79  | Grid: (13, 12) | Screen: (240,  96) | Depth:  14 | Prio: 0
  Tile: 78  | Grid: ( 6,  6) | Screen: (128,  48) | Depth:  14 | Prio: 1
  Tile: 79  | Grid: ( 7,  6) | Screen: (144,  48) | Depth:  14 | Prio: 1
  Tile: 79  | Grid: ( 8,  7) | Screen: (160,  56) | Depth:  14 | Prio: 1
  Tile: 2   | Grid: ( 8,  8) | Screen: (160,  64) | Depth:  14 | Prio: 1
  Tile: 79  | Grid: ( 9,  8) | Screen: (176,  64) | Depth:  14 | Prio: 1
  Tile: 2   | Grid: ( 9,  9) | Screen: (176,  72) | Depth:  14 | Prio: 1
  Tile: 79  | Grid: (10,  9) | Screen: (192,  72) | Depth:  14 | Prio: 1
  Tile: 2   | Grid: (10, 10) | Screen: (192,  80) | Depth:  14 | Prio: 1
  Tile: 2   | Grid: (11, 13) | Screen: (208, 104) | Depth:  14 | Prio: 1
  Tile: 2   | Grid: (12, 13) | Screen: (224, 104) | Depth:  14 | Prio: 1
  Tile: 78  | Grid: ( 5,  7) | Screen: (112,  56) | Depth:  14 | Prio: 2
  Tile: 46  | Grid: ( 4,  7) | Screen: ( 96,  56) | Depth:  16 | Prio: 1
  Tile: 152 | Grid: ( 8,  3) | Screen: (160,  24) | Depth:  16 | Prio: 1
  Tile: 155 | Grid: ( 8,  4) | Screen: (160,  32) | Depth:  16 | Prio: 1
  Tile: 155 | Grid: ( 8,  5) | Screen: (160,  40) | Depth:  16 | Prio: 1
  Tile: 51  | Grid: ( 4,  5) | Screen: ( 96,  40) | Depth:  16 | Prio: 2
  Tile: 52  | Grid: ( 4,  6) | Screen: ( 96,  48) | Depth:  16 | Prio: 2
  Tile: 53  | Grid: ( 4,  7) | Screen: ( 96,  56) | Depth:  16 | Prio: 2
  Tile: 51  | Grid: ( 5,  6) | Screen: (112,  48) | Depth:  16 | Prio: 2
  Tile: 53  | Grid: ( 5,  8) | Screen: (112,  64) | Depth:  16 | Prio: 2
  Tile: 155 | Grid: ( 8,  6) | Screen: (160,  48) | Depth:  16 | Prio: 2
  Tile: 154 | Grid: ( 8,  7) | Screen: (160,  56) | Depth:  16 | Prio: 2
  Tile: 52  | Grid: ( 5,  7) | Screen: (112,  56) | Depth:  16 | Prio: 3
  Tile: 156 | Grid: (11,  5) | Screen: (208,  40) | Depth:  17 | Prio: 0
  Tile: 240 | Grid: ( 8,  0) | Screen: (160,   0) | Depth:  17 | Prio: 1
  Tile: 239 | Grid: ( 8,  1) | Screen: (160,   8) | Depth:  17 | Prio: 1
  Tile: 156 | Grid: ( 8,  2) | Screen: (160,  16) | Depth:  17 | Prio: 1
  Tile: 244 | Grid: ( 9,  0) | Screen: (176,   0) | Depth:  17 | Prio: 1
  Tile: 245 | Grid: (10,  0) | Screen: (192,   0) | Depth:  17 | Prio: 1
  Tile: 246 | Grid: (10,  1) | Screen: (192,   8) | Depth:  17 | Prio: 1
  Tile: 247 | Grid: (10,  2) | Screen: (192,  16) | Depth:  17 | Prio: 1
  Tile: 251 | Grid: (11,  0) | Screen: (208,   0) | Depth:  17 | Prio: 1
  Tile: 250 | Grid: (11,  1) | Screen: (208,   8) | Depth:  17 | Prio: 1
  Tile: 249 | Grid: (11,  2) | Screen: (208,  16) | Depth:  17 | Prio: 1
  Tile: 248 | Grid: (11,  3) | Screen: (208,  24) | Depth:  17 | Prio: 1
  Tile: 252 | Grid: (11,  4) | Screen: (208,  32) | Depth:  17 | Prio: 1
  Tile: 11  | Grid: (12,  0) | Screen: (224,   0) | Depth:  20 | Prio: 0
  Tile: 11  | Grid: (12,  1) | Screen: (224,   8) | Depth:  20 | Prio: 0
  Tile: 11  | Grid: (12,  2) | Screen: (224,  16) | Depth:  20 | Prio: 0
  Tile: 11  | Grid: (12,  3) | Screen: (224,  24) | Depth:  20 | Prio: 0
  Tile: 11  | Grid: (12,  4) | Screen: (224,  32) | Depth:  20 | Prio: 0
  Tile: 44  | Grid: (12,  5) | Screen: (224,  40) | Depth:  20 | Prio: 0
  Tile: 9   | Grid: (13,  0) | Screen: (240,   0) | Depth:  20 | Prio: 0
  Tile: 11  | Grid: (13,  1) | Screen: (240,   8) | Depth:  20 | Prio: 0
  Tile: 11  | Grid: (13,  2) | Screen: (240,  16) | Depth:  20 | Prio: 0
  Tile: 11  | Grid: (13,  3) | Screen: (240,  24) | Depth:  20 | Prio: 0
  Tile: 11  | Grid: (13,  4) | Screen: (240,  32) | Depth:  20 | Prio: 0
  Tile: 11  | Grid: (13,  5) | Screen: (240,  40) | Depth:  20 | Prio: 0
  Tile: 44  | Grid: (13,  6) | Screen: (240,  48) | Depth:  20 | Prio: 0
  Tile: 9   | Grid: (14,  0) | Screen: (256,   0) | Depth:  20 | Prio: 0
  Tile: 9   | Grid: (14,  1) | Screen: (256,   8) | Depth:  20 | Prio: 0
  Tile: 11  | Grid: (14,  2) | Screen: (256,  16) | Depth:  20 | Prio: 0
  Tile: 11  | Grid: (14,  3) | Screen: (256,  24) | Depth:  20 | Prio: 0
  Tile: 11  | Grid: (14,  4) | Screen: (256,  32) | Depth:  20 | Prio: 0
  Tile: 11  | Grid: (14,  5) | Screen: (256,  40) | Depth:  20 | Prio: 0
  Tile: 11  | Grid: (14,  6) | Screen: (256,  48) | Depth:  20 | Prio: 0
  Tile: 44  | Grid: (14,  7) | Screen: (256,  56) | Depth:  20 | Prio: 0
  Tile: 119 | Grid: (15,  0) | Screen: (272,   0) | Depth:  20 | Prio: 0
  Tile: 9   | Grid: (15,  1) | Screen: (272,   8) | Depth:  20 | Prio: 0
  Tile: 9   | Grid: (15,  2) | Screen: (272,  16) | Depth:  20 | Prio: 0
  Tile: 11  | Grid: (15,  3) | Screen: (272,  24) | Depth:  20 | Prio: 0
  Tile: 11  | Grid: (15,  4) | Screen: (272,  32) | Depth:  20 | Prio: 0
  Tile: 11  | Grid: (15,  5) | Screen: (272,  40) | Depth:  20 | Prio: 0
  Tile: 11  | Grid: (15,  6) | Screen: (272,  48) | Depth:  20 | Prio: 0
  Tile: 11  | Grid: (15,  7) | Screen: (272,  56) | Depth:  20 | Prio: 0
  Tile: 44  | Grid: (15,  8) | Screen: (272,  64) | Depth:  20 | Prio: 0
  Tile: 51  | Grid: ( 0,  8) | Screen: ( 32,  64) | Depth:  20 | Prio: 1
  Tile: 52  | Grid: ( 0,  9) | Screen: ( 32,  72) | Depth:  20 | Prio: 1
  Tile: 46  | Grid: (13,  0) | Screen: (240,   0) | Depth:  20 | Prio: 1
  Tile: 46  | Grid: (14,  1) | Screen: (256,   8) | Depth:  20 | Prio: 1
  Tile: 46  | Grid: (15,  2) | Screen: (272,  16) | Depth:  20 | Prio: 1
  Tile: 53  | Grid: ( 0, 10) | Screen: ( 32,  80) | Depth:  20 | Prio: 2
  Tile: 152 | Grid: (11,  6) | Screen: (208,  48) | Depth:  22 | Prio: 1
  Tile: 155 | Grid: (11,  7) | Screen: (208,  56) | Depth:  22 | Prio: 1
  Tile: 155 | Grid: (11,  8) | Screen: (208,  64) | Depth:  22 | Prio: 1
  Tile: 155 | Grid: (11,  9) | Screen: (208,  72) | Depth:  22 | Prio: 1
  Tile: 154 | Grid: (11, 10) | Screen: (208,  80) | Depth:  22 | Prio: 1
  Tile: 7   | Grid: (12,  6) | Screen: (224,  48) | Depth:  23 | Prio: 0
  Tile: 7   | Grid: (13,  7) | Screen: (240,  56) | Depth:  23 | Prio: 0
  Tile: 8   | Grid: (13,  8) | Screen: (240,  64) | Depth:  23 | Prio: 0
  Tile: 7   | Grid: (12,  2) | Screen: (224,  16) | Depth:  23 | Prio: 1
  Tile: 8   | Grid: (12,  3) | Screen: (224,  24) | Depth:  23 | Prio: 1
  Tile: 7   | Grid: (12,  4) | Screen: (224,  32) | Depth:  23 | Prio: 1
  Tile: 8   | Grid: (12,  5) | Screen: (224,  40) | Depth:  23 | Prio: 1
  Tile: 145 | Grid: (12,  6) | Screen: (224,  48) | Depth:  23 | Prio: 1
  Tile: 8   | Grid: (12,  7) | Screen: (224,  56) | Depth:  23 | Prio: 1
  Tile: 8   | Grid: (13,  2) | Screen: (240,  16) | Depth:  23 | Prio: 1
  Tile: 7   | Grid: (13,  3) | Screen: (240,  24) | Depth:  23 | Prio: 1
  Tile: 8   | Grid: (13,  4) | Screen: (240,  32) | Depth:  23 | Prio: 1
  Tile: 7   | Grid: (13,  5) | Screen: (240,  40) | Depth:  23 | Prio: 1
  Tile: 8   | Grid: (13,  6) | Screen: (240,  48) | Depth:  23 | Prio: 1
  Tile: 146 | Grid: (13,  7) | Screen: (240,  56) | Depth:  23 | Prio: 1
  Tile: 148 | Grid: (13,  8) | Screen: (240,  64) | Depth:  23 | Prio: 1
  Tile: 139 | Grid: (12,  2) | Screen: (224,  16) | Depth:  23 | Prio: 2
  Tile: 141 | Grid: (12,  3) | Screen: (224,  24) | Depth:  23 | Prio: 2
  Tile: 143 | Grid: (12,  4) | Screen: (224,  32) | Depth:  23 | Prio: 2
  Tile: 145 | Grid: (12,  5) | Screen: (224,  40) | Depth:  23 | Prio: 2
  Tile: 147 | Grid: (12,  7) | Screen: (224,  56) | Depth:  23 | Prio: 2
  Tile: 138 | Grid: (13,  2) | Screen: (240,  16) | Depth:  23 | Prio: 2
  Tile: 140 | Grid: (13,  3) | Screen: (240,  24) | Depth:  23 | Prio: 2
  Tile: 142 | Grid: (13,  4) | Screen: (240,  32) | Depth:  23 | Prio: 2
  Tile: 144 | Grid: (13,  5) | Screen: (240,  40) | Depth:  23 | Prio: 2
  Tile: 146 | Grid: (13,  6) | Screen: (240,  48) | Depth:  23 | Prio: 2
  Tile: 8   | Grid: (12,  9) | Screen: (224,  72) | Depth:  24 | Prio: 0
  Tile: 7   | Grid: (12, 10) | Screen: (224,  80) | Depth:  24 | Prio: 0
  Tile: 7   | Grid: (13,  9) | Screen: (240,  72) | Depth:  24 | Prio: 0
  Tile: 8   | Grid: (13, 10) | Screen: (240,  80) | Depth:  24 | Prio: 0
  Tile: 7   | Grid: (13, 11) | Screen: (240,  88) | Depth:  24 | Prio: 0
  Tile: 75  | Grid: ( 1,  7) | Screen: ( 48,  56) | Depth:  24 | Prio: 1
  Tile: 74  | Grid: ( 1,  8) | Screen: ( 48,  64) | Depth:  24 | Prio: 1
  Tile: 117 | Grid: ( 1,  9) | Screen: ( 48,  72) | Depth:  24 | Prio: 1
  Tile: 76  | Grid: ( 2,  7) | Screen: ( 64,  56) | Depth:  24 | Prio: 1
  Tile: 77  | Grid: ( 2,  8) | Screen: ( 64,  64) | Depth:  24 | Prio: 1
  Tile: 100 | Grid: ( 2,  9) | Screen: ( 64,  72) | Depth:  24 | Prio: 1
  Tile: 117 | Grid: (12,  0) | Screen: (224,   0) | Depth:  24 | Prio: 1
  Tile: 8   | Grid: (12,  1) | Screen: (224,   8) | Depth:  24 | Prio: 1
  Tile: 7   | Grid: (12,  8) | Screen: (224,  64) | Depth:  24 | Prio: 1
  Tile: 170 | Grid: (12,  9) | Screen: (224,  72) | Depth:  24 | Prio: 1
  Tile: 107 | Grid: (12, 11) | Screen: (224,  88) | Depth:  24 | Prio: 1
  Tile: 117 | Grid: (13,  1) | Screen: (240,   8) | Depth:  24 | Prio: 1
  Tile: 169 | Grid: (13,  9) | Screen: (240,  72) | Depth:  24 | Prio: 1
  Tile: 170 | Grid: (13, 10) | Screen: (240,  80) | Depth:  24 | Prio: 1
  Tile: 107 | Grid: (13, 12) | Screen: (240,  96) | Depth:  24 | Prio: 1
  Tile: 44  | Grid: ( 1,  9) | Screen: ( 48,  72) | Depth:  24 | Prio: 2
  Tile: 41  | Grid: ( 2,  9) | Screen: ( 64,  72) | Depth:  24 | Prio: 2
  Tile: 169 | Grid: (12,  8) | Screen: (224,  64) | Depth:  24 | Prio: 2
  Tile: 8   | Grid: ( 1, 10) | Screen: ( 48,  80) | Depth:  26 | Prio: 1
  Tile: 7   | Grid: ( 1, 11) | Screen: ( 48,  88) | Depth:  26 | Prio: 1
  Tile: 3   | Grid: ( 2, 11) | Screen: ( 64,  88) | Depth:  26 | Prio: 1
  Tile: 169 | Grid: ( 1, 10) | Screen: ( 48,  80) | Depth:  26 | Prio: 2
  Tile: 170 | Grid: ( 1, 11) | Screen: ( 48,  88) | Depth:  26 | Prio: 2
  Tile: 4   | Grid: ( 2, 10) | Screen: ( 64,  80) | Depth:  26 | Prio: 2
  Tile: 171 | Grid: ( 2, 11) | Screen: ( 64,  88) | Depth:  26 | Prio: 2
  Tile: 172 | Grid: ( 2, 10) | Screen: ( 64,  80) | Depth:  26 | Prio: 3
  Tile: 51  | Grid: (10, 11) | Screen: (192,  88) | Depth:  28 | Prio: 1
  Tile: 52  | Grid: (10, 12) | Screen: (192,  96) | Depth:  28 | Prio: 1
  Tile: 51  | Grid: (11, 12) | Screen: (208,  96) | Depth:  28 | Prio: 1
  Tile: 54  | Grid: (12, 12) | Screen: (224,  96) | Depth:  28 | Prio: 1
  Tile: 54  | Grid: (13, 11) | Screen: (240,  88) | Depth:  28 | Prio: 1
  Tile: 52  | Grid: (11, 13) | Screen: (208, 104) | Depth:  28 | Prio: 2
  Tile: 55  | Grid: (12, 13) | Screen: (224, 104) | Depth:  28 | Prio: 2
  Tile: 55  | Grid: (13, 12) | Screen: (240,  96) | Depth:  28 | Prio: 2
  Tile: 56  | Grid: (13, 13) | Screen: (240, 104) | Depth:  28 | Prio: 2
  Tile: 53  | Grid: (10, 13) | Screen: (192, 104) | Depth:  28 | Prio: 3
  Tile: 53  | Grid: (11, 14) | Screen: (208, 112) | Depth:  28 | Prio: 3
  Tile: 56  | Grid: (12, 14) | Screen: (224, 112) | Depth:  28 | Prio: 3
  Tile: 75  | Grid: (14,  2) | Screen: (256,  16) | Depth:  32 | Prio: 1
  Tile: 74  | Grid: (14,  3) | Screen: (256,  24) | Depth:  32 | Prio: 1
  Tile: 169 | Grid: (14,  4) | Screen: (256,  32) | Depth:  32 | Prio: 1
  Tile: 75  | Grid: (15,  0) | Screen: (272,   0) | Depth:  32 | Prio: 1
  Tile: 74  | Grid: (15,  1) | Screen: (272,   8) | Depth:  32 | Prio: 1
  Tile: 11  | Grid: (15,  3) | Screen: (272,  24) | Depth:  32 | Prio: 1
  Tile: 11  | Grid: (15,  4) | Screen: (272,  32) | Depth:  32 | Prio: 1
  Tile: 169 | Grid: (15,  5) | Screen: (272,  40) | Depth:  32 | Prio: 1
  Tile: 44  | Grid: (14,  4) | Screen: (256,  32) | Depth:  32 | Prio: 2
  Tile: 11  | Grid: (15,  2) | Screen: (272,  16) | Depth:  32 | Prio: 2
  Tile: 44  | Grid: (15,  5) | Screen: (272,  40) | Depth:  32 | Prio: 2
  Tile: 55  | Grid: ( 3, 19) | Screen: ( 80, 152) | Depth:  34 | Prio: 0
  Tile: 55  | Grid: ( 4, 18) | Screen: ( 96, 144) | Depth:  34 | Prio: 0
  Tile: 54  | Grid: ( 2, 19) | Screen: ( 64, 152) | Depth:  34 | Prio: 1
  Tile: 54  | Grid: ( 3, 18) | Screen: ( 80, 144) | Depth:  34 | Prio: 1
  Tile: 54  | Grid: ( 4, 17) | Screen: ( 96, 136) | Depth:  34 | Prio: 1
  Tile: 56  | Grid: ( 4, 19) | Screen: ( 96, 152) | Depth:  34 | Prio: 1
  Tile: 54  | Grid: ( 5, 16) | Screen: (112, 128) | Depth:  34 | Prio: 1
  Tile: 55  | Grid: ( 5, 17) | Screen: (112, 136) | Depth:  34 | Prio: 1
  Tile: 56  | Grid: ( 5, 18) | Screen: (112, 144) | Depth:  34 | Prio: 1
  Tile: 75  | Grid: ( 6, 12) | Screen: (128,  96) | Depth:  34 | Prio: 1
  Tile: 74  | Grid: ( 6, 13) | Screen: (128, 104) | Depth:  34 | Prio: 1
  Tile: 44  | Grid: ( 6, 14) | Screen: (128, 112) | Depth:  34 | Prio: 1
  Tile: 76  | Grid: ( 7, 12) | Screen: (144,  96) | Depth:  34 | Prio: 1
  Tile: 77  | Grid: ( 7, 13) | Screen: (144, 104) | Depth:  34 | Prio: 1
  Tile: 41  | Grid: ( 7, 14) | Screen: (144, 112) | Depth:  34 | Prio: 1
  Tile: 52  | Grid: ( 7, 16) | Screen: (144, 128) | Depth:  34 | Prio: 1
  Tile: 51  | Grid: ( 9, 17) | Screen: (176, 136) | Depth:  34 | Prio: 1
  Tile: 52  | Grid: ( 9, 18) | Screen: (176, 144) | Depth:  34 | Prio: 1
  Tile: 51  | Grid: (10, 18) | Screen: (192, 144) | Depth:  34 | Prio: 1
  Tile: 52  | Grid: (10, 19) | Screen: (192, 152) | Depth:  34 | Prio: 1
